Respondent ID,Response Date,Responses,Tags,Sentiment
118245086803,Feb 15 2023 03:45 PM,"We need road dieting and less, not more, use of the BQE",Reduce lanes,Negative
118245087084,Feb 15 2023 03:45 PM,"I live one block away from the 38th Street off-ramp in the BQE south corridor and there is always heavy traffic that goes right past a school, which is concerning. I also walk under the BQE a couple times a week to go to Industry City and Bush Terminal Park. That experience is always miserable and there has to be a much better use for the area below the BQE than abandoned cars.","BQE Underpass, Pedestrian safety",Negative
118245065492,Feb 15 2023 03:24 PM,"The BQE would benefit from a couple of easily accessible, wide pedestrian and bike pathways.","Protected bike lanes, Pedestrian safety",Positive
118245063272,Feb 15 2023 03:22 PM,You should bury the BQE underground like Boston did with the big dig. Nobody wants to look at that shit anymore. ,Close it,Negative
118245000729,Feb 15 2023 02:18 PM,"It’s unsightly, it’s noisy, and until there’s a subway line or reliable express bus across Brooklyn, it’s unfortunately necessary. That’s a huge failure. ","Alternative Transportation, Noise pollution",Negative
118244866749,Feb 15 2023 12:10 PM,Please fix the cantilever before something tragic happens.,Triple Cantilever,Negative
118244834830,Feb 15 2023 11:42 AM,"Would love to see efforts to decrease traffic noise, particularly 
 from (excessively) loud vehicles like sport motorcycles and modified cars.","Noise pollution, Dangerous driver behavior",Negative
118244826532,Feb 15 2023 11:34 AM,"When driving BQE -Greater highway police presence. Motorists driving unsafely.
 While living alongiside BQE the noise and smells are unbearable. Im unable to open windows. 
When walking around BQE too much traffic specifially congestion on Atlantic ave/ columbia street intersection, Atlantic ave on-ramp  is dangerous. Walking up atlantic from furman is treacherous; motorist run lights and cut off each other and peds trying to get access. Dangerous. ","Traffic congestion, Air Pollution, Enforcement, Pedestrian safety, Noise pollution, Dangerous driver behavior",Negative
118244809674,Feb 15 2023 11:18 AM,"It feels unsafe, particularly under the promenade. ","Traffic safety, Promenade",Negative
118244764934,Feb 15 2023 10:36 AM,"This questionnaire should be tailored to the content, not generic (asking about walking, for example) you would have learned more",Unrelated comment,Negative
118244755950,Feb 15 2023 10:26 AM,"I wish that the BQE on hicks street was fully buried so that the cobble hill/ Carroll gardens and red hook neighborhoods were more integrated. Burying the highway and building open, green space seems would be transformative for the community. ","Close it, Green space",Negative
118244753839,Feb 15 2023 10:24 AM,It’s a six to eight lane highway that can be moved underground. Boston did it in 2003. We can too. ,"Close it, Tunnel",Negative
118244749900,Feb 15 2023 10:20 AM,The BQE is ugly and not useful for pedestrians or cyclists that are the vast majority of our city. Let’s make a city that works for everyone ,"Close it, Pedestrian safety",Negative
118244734958,Feb 15 2023 10:06 AM,"I walk and/or drive down there daily - it is falling apart and dangerous, the need for urgent repair was apparent ten years ago. It’s only gotten exponentially worse. Every time we go down there we feel unsafe and the noise and vibrations are oppressively loud. It’s the worst part of living in NYC and as compared to European and Asian countries it’s shameful that NYC is in such pathetic decay. ","Vibrations, Noise pollution",Negative
118244726100,Feb 15 2023 09:57 AM,none,No comment,Positive
118244683635,Feb 15 2023 09:12 AM,"Reducing car lanes has been proven to improve traffic congestion, pedestrian and bike safety, and noise. Please consider road diets when making changes to street scapes. Additionally, improved frequency for public transportation is necessary to help reduce traffic congestion. ","Alternative Transportation, Reduce lanes",Negative
118244640702,Feb 15 2023 08:24 AM,Make more lanes.,Expand lanes,Negative
118244608523,Feb 15 2023 07:42 AM,"I live along the Cobble Hill trench. I would really like to see traffic safety improvements along Columbia Street and Hicks Street. We get a lot of vehicle congestion from the BQE on these two streets in particular.  Cars/trucks often drive at excessive speeds, ignore red lights, drive on the wrong side of the road (Columbia - I see this almost once a week), etc. The neighborhood has a lot of children and elderly people, and this driving is both reckless and dangerous. In addition to improvements to the BQE, I’d be grateful for the DOT to address neighborhood safety. ","Traffic congestion, Heavy truck traffic, Pedestrian safety, Dangerous driver behavior",Negative
118244590442,Feb 15 2023 07:14 AM,3rd Ave is extremely unsafe and difficult to cross. The 6 lanes are never full. I’m also concerned about falling debris from the BQE and asthma rates in the neighborhood. The whole thing should be ripped down and if we need a highway it should be buried. The neighborhood should get reconnected to the waterfront! ,"Air Pollution, Tunnel, Pedestrian safety",Negative
118244589129,Feb 15 2023 07:12 AM,Use the latest advancements in infrastructure construction to get these projects done quickly. Reduce or eliminate the red tape. ,Hopeful,Positive
118244573694,Feb 15 2023 06:48 AM,I have been using the BQE for over 38 years and year in and out this is gotten progressively worse. I now drive tractor trailers and do my best to avoid the BQE as much as possible.,Pessimistic,Negative
118244562106,Feb 15 2023 06:28 AM,Consideration of entrances and exits.  It’s never completely repaired.  For the amount of use it gets it deserves more attention. ,"Better entrances, Better exits",Negative
118244556668,Feb 15 2023 06:19 AM,Clean up the homeless encampments,Enforcement,Negative
118244548992,Feb 15 2023 06:06 AM,"i would look into sound barriers/sound muffling for the viaduct stretchers. viaduct has gaps, and certain types of trucks rattle every time they hit a gap",Noise pollution,Negative
118244542339,Feb 15 2023 05:54 AM,If and when congestion pricing goes into effect.   The BQE will exponentially increase in traffic by those forced to take the Verrazano instead of taking one short one mile trip down canal Street out of the Holland tunnel to get to Brooklyn this will have a massive impact on the borough of Brooklyn as far as traffic goes.   Tell the MTA if they need to save money it's time to start cutting buses it's not fair to tax the drivers who are just coming through town or if they want to save money tax all of the Uber drivers more since they are the ones congesting New York City with the amount of TLC plates I see while trying just to go my little one mile,Traffic congestion,Negative
118244525904,Feb 15 2023 05:24 AM,Actually enforcing traffic where it bottlenecks. There is no one there to stop everyone from cutting in at the exit (hamilton ave/ battery tunnel) ,Enforcement,Negative
118244365735,Feb 14 2023 11:48 PM,"It’s filthy, especially on Park Ave  near Clinton Hill and from Mc Guinness to The K Bridge and by Metropolitan. Needs more regular cleaning or ways to keep it cleaner",Clean litter,Negative
118244357220,Feb 14 2023 11:28 PM,Please we need red light cameras,Enforcement,Negative
118244349690,Feb 14 2023 11:12 PM,Return HOV lane to 2 passengers instead of 3 during rush hour. ,HOV Lanes,Negative
118244349834,Feb 14 2023 11:12 PM,"Fix the lane Closure’s you have on the BQE that  effects Atlantic Avenue Brooklyn Bridge. You have made terrible to do any type of business from Bay ridge to Williamsburg, queens. I think your lane closures is scam.",Expand lanes,Negative
118244347548,Feb 14 2023 11:08 PM,"Repair road surface, widen lanes, stop giving crap to cyclists. Fix the area underneath so birds don’t crap on out cars and bums don’t break into them. And don’t take the underneath parking away or add meters!!!!!","Don't remove parking, Road surface improvements, Expand lanes, BQE Underpass",Negative
118244345792,Feb 14 2023 11:05 PM,"Constant debris , pot holes , never ending road work ","Road surface improvements, Clean litter",Negative
118244340614,Feb 14 2023 10:55 PM,Fix potholes ,Road surface improvements,Negative
118244338846,Feb 14 2023 10:51 PM,Please repair the structure of the south corridor before it collapses,Planning advice,Negative
118244332235,Feb 14 2023 10:38 PM,The traffic on 92nd street to the bridge is unsafe for drivers and pedestrians when traffic into Staten Island is backed up. ,"Traffic safety, Pedestrian safety",Negative
118244332103,Feb 14 2023 10:37 PM,Lots of RVs and homeless citizens located that provide unsafe conditions for pedestrians,Pedestrian safety,Negative
118244323030,Feb 14 2023 10:17 PM,It should be a toll road,Passenger toll,Negative
118244322506,Feb 14 2023 10:16 PM,There should be a over the water highway built to aid in traffic for this region. ,Planning advice,Negative
